Beta	Final Infections
0.1932	1612.0
0.1940	1642.0
0.1948	1698.0
0.1956	1663.0
0.1964	1626.0
0.1972	1747.0
0.1980	1678.0
0.1988	1740.0
0.1996	1738.0
0.2004	1727.0
0.2012	1674.0
0.2020	1661.0
0.2028	1704.0
0.2036	1659.0
0.2044	1719.0
0.2052	1707.0
0.2060	1715.0
0.2068	1783.0
0.2076	1802.0
0.2084	1745.0
0.2092	1748.0
0.2100	1768.0
0.2108	1750.0
0.2116	1783.0
0.2124	1768.0
0.2132	1760.0
0.2140	1735.0
0.2148	1813.0
0.2156	1759.0
0.2164	1766.0
0.2172	1769.0
0.2180	1812.0
0.2188	1805.0
0.2196	1800.0
0.2204	1807.0
0.2212	1832.0
0.2220	1829.0
0.2228	1837.0
0.2236	1837.0
0.2244	1859.0
0.2253	1858.0
0.2261	1834.0
0.2269	1825.0
0.2277	1853.0
0.2285	1851.0
0.2293	1835.0
0.2301	1867.0
0.2309	1897.0
0.2317	1782.0
0.2325	1815.0
0.2333	1836.0
0.2341	1841.0
0.2349	1868.0
0.2357	1912.0
0.2365	1849.0
0.2373	1942.0
0.2381	1866.0
0.2389	1953.0
0.2397	1895.0
0.2405	1894.0
0.2413	1895.0
0.2421	1927.0
0.2429	1868.0
0.2437	1923.0
0.2445	1930.0
0.2453	1947.0
0.2461	1926.0
0.2469	1950.0
0.2477	1963.0
0.2485	1978.0
0.2493	1870.0
0.2501	1952.0
0.2509	1966.0
0.2517	1970.0
0.2525	1970.0
0.2533	1967.0
0.2541	1929.0
0.2549	1983.0
0.2557	1966.0
0.2565	1960.0
0.2573	1973.0
0.2581	1897.0
0.2589	2006.0
0.2597	1986.0
0.2605	1978.0
0.2613	1994.0
0.2621	1985.0
0.2629	1999.0
0.2637	2038.0
0.2645	1980.0
0.2653	1979.0
0.2661	1988.0
0.2669	2025.0
0.2677	2085.0
0.2685	1995.0
0.2693	1985.0
0.2701	1969.0
0.2709	2018.0
0.2717	2046.0
0.2725	2048.0
0.2733	2088.0
0.2741	2008.0
0.2749	2012.0
0.2758	2016.0
0.2766	2055.0
0.2774	2036.0
0.2782	2081.0
0.2790	2039.0
0.2798	2073.0
0.2806	2045.0
0.2814	2060.0
0.2822	2090.0
0.2830	2085.0
0.2838	2061.0
0.2846	2078.0
0.2854	2105.0
0.2862	2070.0
0.2870	2047.0
0.2878	2046.0
0.2886	2067.0
0.2894	2049.0
0.2902	2101.0
0.2910	2126.0
0.2918	2053.0
0.2926	2110.0
0.2934	2076.0
0.2942	2122.0
0.2950	2077.0
0.2958	2115.0
0.2966	2075.0
0.2974	2111.0
0.2982	2100.0
0.2990	2153.0
0.2998	2107.0
0.3006	2095.0
0.3014	2094.0
0.3022	2109.0
0.3030	2111.0
0.3038	2075.0
0.3046	2133.0
0.3054	2134.0
0.3062	2116.0
0.3070	2141.0
0.3078	2157.0
0.3086	2153.0
0.3094	2128.0
0.3102	2130.0
0.3110	2087.0
0.3118	2162.0
0.3126	2145.0
0.3134	2137.0
0.3142	2181.0
0.3150	2129.0
0.3158	2114.0
0.3166	2170.0
0.3174	2177.0
0.3182	2173.0
0.3190	2138.0
0.3198	2143.0
0.3206	2166.0
0.3214	2162.0
0.3222	2146.0
0.3230	2166.0
0.3238	2174.0
0.3246	2166.0
0.3255	2141.0
0.3263	2138.0
0.3271	2187.0
0.3279	2121.0
0.3287	2169.0
0.3295	2152.0
0.3303	2200.0
0.3311	2175.0
0.3319	2138.0
0.3327	2135.0
0.3335	2138.0
0.3343	2167.0
0.3351	2184.0
0.3359	2213.0
0.3367	2185.0
0.3375	2210.0
0.3383	2193.0
0.3391	2208.0
0.3399	2208.0
0.3407	2213.0
0.3415	2195.0
0.3423	2165.0
0.3431	2163.0
0.3439	2142.0
0.3447	2193.0
0.3455	2235.0
0.3463	2198.0
0.3471	2197.0
0.3479	2184.0
0.3487	2200.0
0.3495	2229.0
0.3503	2191.0
0.3511	2222.0
0.3519	2181.0
0.3527	2236.0
0.3535	2204.0
0.3543	2217.0
0.3551	2166.0
0.3559	2179.0
0.3567	2228.0
0.3575	2171.0
0.3583	2274.0
0.3591	2203.0
0.3599	2271.0
0.3607	2223.0
0.3615	2263.0
0.3623	2233.0
0.3631	2256.0
0.3639	2284.0
0.3647	2191.0
0.3655	2212.0
0.3663	2180.0
0.3671	2188.0
0.3679	2249.0
0.3687	2246.0
0.3695	2198.0
0.3703	2262.0
0.3711	2238.0
0.3719	2296.0
0.3727	2319.0
0.3735	2295.0
0.3743	2257.0
0.3752	2213.0
0.3760	2235.0
0.3768	2287.0
0.3776	2210.0
0.3784	2254.0
0.3792	2261.0
0.3800	2245.0
0.3808	2252.0
0.3816	2242.0
0.3824	2214.0
0.3832	2225.0
0.3840	2276.0
0.3848	2284.0
0.3856	2303.0
0.3864	2293.0
0.3872	2243.0
0.3880	2299.0
0.3888	2270.0
0.3896	2266.0
0.3904	2283.0
0.3912	2227.0
0.3920	2235.0
0.3928	2290.0
0.3936	2224.0
0.3944	2277.0
0.3952	2265.0
0.3960	2321.0
0.3968	2250.0
0.3976	2229.0
0.3984	2274.0
0.3992	2299.0
0.4000	2272.0
