Beta	Final Infections
0.1996	565.0
0.2004	580.0
0.2012	547.0
0.2020	577.0
0.2028	563.0
0.2036	598.0
0.2044	584.0
0.2052	581.0
0.2060	570.0
0.2068	574.0
0.2076	561.0
0.2084	589.0
0.2092	563.0
0.2100	548.0
0.2108	604.0
0.2116	554.0
0.2124	597.0
0.2132	585.0
0.2140	607.0
0.2148	631.0
0.2156	605.0
0.2164	609.0
0.2172	608.0
0.2180	605.0
0.2188	592.0
0.2196	628.0
0.2204	611.0
0.2212	589.0
0.2220	603.0
0.2228	617.0
0.2236	607.0
0.2244	624.0
0.2253	607.0
0.2261	617.0
0.2269	621.0
0.2277	612.0
0.2285	633.0
0.2293	617.0
0.2301	619.0
0.2309	617.0
0.2317	636.0
0.2325	617.0
0.2333	625.0
0.2341	670.0
0.2349	646.0
0.2357	613.0
0.2365	626.0
0.2373	624.0
0.2381	611.0
0.2389	613.0
0.2397	650.0
0.2405	628.0
0.2413	636.0
0.2421	613.0
0.2429	668.0
0.2437	617.0
0.2445	643.0
0.2453	630.0
0.2461	645.0
0.2469	641.0
0.2477	653.0
0.2485	659.0
0.2493	671.0
0.2501	668.0
0.2509	632.0
0.2517	663.0
0.2525	632.0
0.2533	684.0
0.2541	688.0
0.2549	685.0
0.2557	674.0
0.2565	655.0
0.2573	669.0
0.2581	620.0
0.2589	650.0
0.2597	649.0
0.2605	648.0
0.2613	699.0
0.2621	617.0
0.2629	665.0
0.2637	682.0
0.2645	668.0
0.2653	664.0
0.2661	671.0
0.2669	663.0
0.2677	684.0
0.2685	656.0
0.2693	639.0
0.2701	669.0
0.2709	674.0
0.2717	668.0
0.2725	665.0
0.2733	679.0
0.2741	662.0
0.2749	689.0
0.2758	675.0
0.2766	691.0
0.2774	677.0
0.2782	658.0
0.2790	690.0
0.2798	684.0
0.2806	670.0
0.2814	663.0
0.2822	685.0
0.2830	665.0
0.2838	684.0
0.2846	656.0
0.2854	694.0
0.2862	710.0
0.2870	698.0
0.2878	688.0
0.2886	672.0
0.2894	699.0
0.2902	709.0
0.2910	719.0
0.2918	733.0
0.2926	714.0
0.2934	706.0
0.2942	698.0
0.2950	684.0
0.2958	693.0
0.2966	700.0
0.2974	702.0
0.2982	714.0
0.2990	703.0
0.2998	699.0
0.3006	681.0
0.3014	699.0
0.3022	694.0
0.3030	704.0
0.3038	701.0
0.3046	698.0
0.3054	716.0
0.3062	699.0
0.3070	703.0
0.3078	699.0
0.3086	720.0
0.3094	708.0
0.3102	727.0
0.3110	738.0
0.3118	724.0
0.3126	703.0
0.3134	686.0
0.3142	730.0
0.3150	719.0
0.3158	717.0
0.3166	714.0
0.3174	713.0
0.3182	731.0
0.3190	700.0
0.3198	724.0
0.3206	705.0
0.3214	719.0
0.3222	716.0
0.3230	725.0
0.3238	701.0
0.3246	710.0
0.3255	738.0
0.3263	710.0
0.3271	725.0
0.3279	717.0
0.3287	702.0
0.3295	732.0
0.3303	710.0
0.3311	718.0
0.3319	745.0
0.3327	743.0
0.3335	716.0
0.3343	727.0
0.3351	748.0
0.3359	748.0
0.3367	725.0
0.3375	726.0
0.3383	747.0
0.3391	732.0
0.3399	695.0
0.3407	710.0
0.3415	702.0
0.3423	752.0
0.3431	749.0
0.3439	715.0
0.3447	715.0
0.3455	716.0
0.3463	741.0
0.3471	768.0
0.3479	755.0
0.3487	782.0
0.3495	746.0
0.3503	735.0
0.3511	734.0
0.3519	727.0
0.3527	743.0
0.3535	763.0
0.3543	759.0
0.3551	758.0
0.3559	748.0
0.3567	744.0
0.3575	741.0
0.3583	743.0
0.3591	721.0
0.3599	741.0
0.3607	749.0
0.3615	755.0
0.3623	732.0
0.3631	751.0
0.3639	720.0
0.3647	720.0
0.3655	745.0
0.3663	739.0
0.3671	749.0
0.3679	728.0
0.3687	742.0
0.3695	755.0
0.3703	729.0
0.3711	715.0
0.3719	740.0
0.3727	761.0
0.3735	754.0
0.3743	742.0
0.3752	738.0
0.3760	758.0
0.3768	751.0
0.3776	752.0
0.3784	732.0
0.3792	780.0
0.3800	727.0
0.3808	765.0
0.3816	744.0
0.3824	731.0
0.3832	738.0
0.3840	754.0
0.3848	745.0
0.3856	739.0
0.3864	744.0
0.3872	733.0
0.3880	772.0
0.3888	771.0
0.3896	735.0
0.3904	745.0
0.3912	752.0
0.3920	767.0
0.3928	754.0
0.3936	732.0
0.3944	750.0
0.3952	745.0
0.3960	758.0
0.3968	767.0
0.3976	764.0
0.3984	745.0
0.3992	746.0
0.4000	766.0
