Beta	Final Infections
0.1996	588.0
0.2004	569.0
0.2012	568.0
0.2020	582.0
0.2028	557.0
0.2036	579.0
0.2044	570.0
0.2052	601.0
0.2060	580.0
0.2068	555.0
0.2076	619.0
0.2084	585.0
0.2092	585.0
0.2100	558.0
0.2108	560.0
0.2116	577.0
0.2124	603.0
0.2132	568.0
0.2140	573.0
0.2148	594.0
0.2156	573.0
0.2164	569.0
0.2172	590.0
0.2180	607.0
0.2188	604.0
0.2196	607.0
0.2204	597.0
0.2212	590.0
0.2220	606.0
0.2228	627.0
0.2236	632.0
0.2244	582.0
0.2253	600.0
0.2261	617.0
0.2269	604.0
0.2277	604.0
0.2285	613.0
0.2293	615.0
0.2301	631.0
0.2309	626.0
0.2317	624.0
0.2325	634.0
0.2333	615.0
0.2341	642.0
0.2349	639.0
0.2357	633.0
0.2365	658.0
0.2373	615.0
0.2381	621.0
0.2389	603.0
0.2397	614.0
0.2405	655.0
0.2413	626.0
0.2421	638.0
0.2429	670.0
0.2437	634.0
0.2445	620.0
0.2453	633.0
0.2461	622.0
0.2469	624.0
0.2477	623.0
0.2485	617.0
0.2493	655.0
0.2501	676.0
0.2509	645.0
0.2517	646.0
0.2525	639.0
0.2533	634.0
0.2541	671.0
0.2549	657.0
0.2557	633.0
0.2565	635.0
0.2573	683.0
0.2581	663.0
0.2589	681.0
0.2597	652.0
0.2605	640.0
0.2613	654.0
0.2621	647.0
0.2629	653.0
0.2637	665.0
0.2645	675.0
0.2653	661.0
0.2661	666.0
0.2669	675.0
0.2677	679.0
0.2685	665.0
0.2693	655.0
0.2701	661.0
0.2709	667.0
0.2717	648.0
0.2725	641.0
0.2733	682.0
0.2741	671.0
0.2749	697.0
0.2758	678.0
0.2766	678.0
0.2774	663.0
0.2782	639.0
0.2790	683.0
0.2798	686.0
0.2806	666.0
0.2814	663.0
0.2822	673.0
0.2830	698.0
0.2838	695.0
0.2846	682.0
0.2854	720.0
0.2862	684.0
0.2870	715.0
0.2878	696.0
0.2886	698.0
0.2894	695.0
0.2902	704.0
0.2910	678.0
0.2918	730.0
0.2926	683.0
0.2934	711.0
0.2942	677.0
0.2950	690.0
0.2958	713.0
0.2966	683.0
0.2974	706.0
0.2982	701.0
0.2990	707.0
0.2998	717.0
0.3006	718.0
0.3014	720.0
0.3022	700.0
0.3030	717.0
0.3038	713.0
0.3046	711.0
0.3054	690.0
0.3062	702.0
0.3070	707.0
0.3078	705.0
0.3086	716.0
0.3094	718.0
0.3102	736.0
0.3110	727.0
0.3118	709.0
0.3126	721.0
0.3134	698.0
0.3142	736.0
0.3150	712.0
0.3158	708.0
0.3166	697.0
0.3174	740.0
0.3182	746.0
0.3190	722.0
0.3198	711.0
0.3206	714.0
0.3214	732.0
0.3222	697.0
0.3230	691.0
0.3238	696.0
0.3246	736.0
0.3255	757.0
0.3263	734.0
0.3271	743.0
0.3279	726.0
0.3287	715.0
0.3295	699.0
0.3303	723.0
0.3311	749.0
0.3319	691.0
0.3327	714.0
0.3335	706.0
0.3343	711.0
0.3351	723.0
0.3359	752.0
0.3367	737.0
0.3375	740.0
0.3383	742.0
0.3391	752.0
0.3399	736.0
0.3407	740.0
0.3415	733.0
0.3423	731.0
0.3431	715.0
0.3439	756.0
0.3447	740.0
0.3455	746.0
0.3463	742.0
0.3471	725.0
0.3479	743.0
0.3487	742.0
0.3495	730.0
0.3503	745.0
0.3511	736.0
0.3519	751.0
0.3527	718.0
0.3535	750.0
0.3543	756.0
0.3551	748.0
0.3559	747.0
0.3567	734.0
0.3575	703.0
0.3583	733.0
0.3591	719.0
0.3599	755.0
0.3607	743.0
0.3615	714.0
0.3623	710.0
0.3631	767.0
0.3639	736.0
0.3647	727.0
0.3655	707.0
0.3663	734.0
0.3671	718.0
0.3679	754.0
0.3687	756.0
0.3695	729.0
0.3703	725.0
0.3711	758.0
0.3719	769.0
0.3727	759.0
0.3735	735.0
0.3743	764.0
0.3752	762.0
0.3760	748.0
0.3768	740.0
0.3776	741.0
0.3784	757.0
0.3792	736.0
0.3800	749.0
0.3808	729.0
0.3816	739.0
0.3824	752.0
0.3832	745.0
0.3840	761.0
0.3848	767.0
0.3856	754.0
0.3864	754.0
0.3872	760.0
0.3880	748.0
0.3888	754.0
0.3896	762.0
0.3904	753.0
0.3912	761.0
0.3920	768.0
0.3928	755.0
0.3936	761.0
0.3944	742.0
0.3952	753.0
0.3960	775.0
0.3968	740.0
0.3976	758.0
0.3984	742.0
0.3992	757.0
0.4000	738.0
