Beta	Final Infections
0.1908	5443.0
0.1916	5549.0
0.1924	5498.0
0.1932	5485.0
0.1940	5344.0
0.1948	5371.0
0.1956	5484.0
0.1964	5512.0
0.1972	5575.0
0.1980	5640.0
0.1988	5699.0
0.1996	5624.0
0.2004	5714.0
0.2012	5714.0
0.2020	5554.0
0.2028	5640.0
0.2036	5546.0
0.2044	5642.0
0.2052	5798.0
0.2060	5815.0
0.2068	5700.0
0.2076	5808.0
0.2084	5857.0
0.2092	5778.0
0.2100	5878.0
0.2108	5853.0
0.2116	5952.0
0.2124	5985.0
0.2132	5919.0
0.2140	5828.0
0.2148	5983.0
0.2156	6032.0
0.2164	5972.0
0.2172	6051.0
0.2180	6065.0
0.2188	6104.0
0.2196	5991.0
0.2204	6217.0
0.2212	6059.0
0.2220	6048.0
0.2228	6089.0
0.2236	6100.0
0.2244	6165.0
0.2253	6008.0
0.2261	6117.0
0.2269	6163.0
0.2277	6048.0
0.2285	6120.0
0.2293	6185.0
0.2301	6241.0
0.2309	6214.0
0.2317	6248.0
0.2325	6257.0
0.2333	6204.0
0.2341	6316.0
0.2349	6287.0
0.2357	6330.0
0.2365	6260.0
0.2373	6304.0
0.2381	6281.0
0.2389	6344.0
0.2397	6340.0
0.2405	6457.0
0.2413	6397.0
0.2421	6348.0
0.2429	6390.0
0.2437	6449.0
0.2445	6399.0
0.2453	6396.0
0.2461	6408.0
0.2469	6332.0
0.2477	6395.0
0.2485	6522.0
0.2493	6484.0
0.2501	6440.0
0.2509	6519.0
0.2517	6467.0
0.2525	6514.0
0.2533	6530.0
0.2541	6529.0
0.2549	6579.0
0.2557	6638.0
0.2565	6663.0
0.2573	6626.0
0.2581	6699.0
0.2589	6647.0
0.2597	6639.0
0.2605	6639.0
0.2613	6599.0
0.2621	6659.0
0.2629	6508.0
0.2637	6544.0
0.2645	6705.0
0.2653	6659.0
0.2661	6613.0
0.2669	6567.0
0.2677	6787.0
0.2685	6678.0
0.2693	6737.0
0.2701	6691.0
0.2709	6717.0
0.2717	6728.0
0.2725	6763.0
0.2733	6751.0
0.2741	6773.0
0.2749	6867.0
0.2758	6752.0
0.2766	6887.0
0.2774	6741.0
0.2782	6735.0
0.2790	6823.0
0.2798	6994.0
0.2806	6905.0
0.2814	6852.0
0.2822	6833.0
0.2830	6895.0
0.2838	6786.0
0.2846	6927.0
0.2854	6911.0
0.2862	6956.0
0.2870	6885.0
0.2878	6885.0
0.2886	6877.0
0.2894	6937.0
0.2902	6850.0
0.2910	6950.0
0.2918	7006.0
0.2926	7006.0
0.2934	7056.0
0.2942	7008.0
0.2950	6991.0
0.2958	7042.0
0.2966	6969.0
0.2974	7075.0
0.2982	6967.0
0.2990	7110.0
0.2998	6981.0
0.3006	7098.0
0.3014	7064.0
0.3022	6952.0
0.3030	7028.0
0.3038	7004.0
0.3046	7072.0
0.3054	7058.0
0.3062	7101.0
0.3070	7133.0
0.3078	7009.0
0.3086	7125.0
0.3094	7058.0
0.3102	7085.0
0.3110	7105.0
0.3118	7229.0
0.3126	7212.0
0.3134	7145.0
0.3142	7141.0
0.3150	7094.0
0.3158	7133.0
0.3166	7100.0
0.3174	7184.0
0.3182	7151.0
0.3190	7154.0
0.3198	7144.0
0.3206	7137.0
0.3214	7193.0
0.3222	7193.0
0.3230	7236.0
0.3238	7203.0
0.3246	7234.0
0.3255	7275.0
0.3263	7181.0
0.3271	7218.0
0.3279	7289.0
0.3287	7177.0
0.3295	7264.0
0.3303	7257.0
0.3311	7213.0
0.3319	7145.0
0.3327	7224.0
0.3335	7233.0
0.3343	7319.0
0.3351	7302.0
0.3359	7238.0
0.3367	7195.0
0.3375	7243.0
0.3383	7345.0
0.3391	7302.0
0.3399	7271.0
0.3407	7348.0
0.3415	7336.0
0.3423	7266.0
0.3431	7353.0
0.3439	7342.0
0.3447	7429.0
0.3455	7240.0
0.3463	7362.0
0.3471	7398.0
0.3479	7387.0
0.3487	7348.0
0.3495	7318.0
0.3503	7358.0
0.3511	7377.0
0.3519	7438.0
0.3527	7408.0
0.3535	7369.0
0.3543	7490.0
0.3551	7318.0
0.3559	7389.0
0.3567	7335.0
0.3575	7415.0
0.3583	7415.0
0.3591	7452.0
0.3599	7392.0
0.3607	7414.0
0.3615	7414.0
0.3623	7425.0
0.3631	7413.0
0.3639	7440.0
0.3647	7375.0
0.3655	7406.0
0.3663	7483.0
0.3671	7478.0
0.3679	7417.0
0.3687	7424.0
0.3695	7367.0
0.3703	7420.0
0.3711	7441.0
0.3719	7411.0
0.3727	7456.0
0.3735	7482.0
0.3743	7500.0
0.3752	7496.0
0.3760	7510.0
0.3768	7422.0
0.3776	7469.0
0.3784	7515.0
0.3792	7423.0
0.3800	7504.0
0.3808	7504.0
0.3816	7469.0
0.3824	7600.0
0.3832	7474.0
0.3840	7567.0
0.3848	7595.0
0.3856	7464.0
0.3864	7454.0
0.3872	7509.0
0.3880	7543.0
0.3888	7536.0
0.3896	7489.0
0.3904	7489.0
0.3912	7600.0
0.3920	7499.0
0.3928	7598.0
0.3936	7606.0
0.3944	7589.0
0.3952	7583.0
0.3960	7552.0
0.3968	7557.0
0.3976	7619.0
0.3984	7548.0
0.3992	7586.0
0.4000	7636.0
