Beta	Final Infections
0.1996	590.0
0.2004	549.0
0.2012	541.0
0.2020	590.0
0.2028	602.0
0.2036	554.0
0.2044	594.0
0.2052	529.0
0.2060	592.0
0.2068	571.0
0.2076	600.0
0.2084	576.0
0.2092	550.0
0.2100	572.0
0.2108	585.0
0.2116	560.0
0.2124	565.0
0.2132	597.0
0.2140	593.0
0.2148	568.0
0.2156	585.0
0.2164	618.0
0.2172	586.0
0.2180	603.0
0.2188	615.0
0.2196	618.0
0.2204	624.0
0.2212	588.0
0.2220	589.0
0.2228	589.0
0.2236	611.0
0.2244	606.0
0.2253	601.0
0.2261	622.0
0.2269	623.0
0.2277	601.0
0.2285	610.0
0.2293	616.0
0.2301	649.0
0.2309	609.0
0.2317	627.0
0.2325	583.0
0.2333	645.0
0.2341	620.0
0.2349	621.0
0.2357	634.0
0.2365	609.0
0.2373	637.0
0.2381	635.0
0.2389	632.0
0.2397	623.0
0.2405	656.0
0.2413	652.0
0.2421	644.0
0.2429	613.0
0.2437	623.0
0.2445	654.0
0.2453	639.0
0.2461	617.0
0.2469	629.0
0.2477	643.0
0.2485	632.0
0.2493	641.0
0.2501	642.0
0.2509	642.0
0.2517	612.0
0.2525	638.0
0.2533	673.0
0.2541	648.0
0.2549	632.0
0.2557	660.0
0.2565	661.0
0.2573	664.0
0.2581	628.0
0.2589	632.0
0.2597	644.0
0.2605	662.0
0.2613	678.0
0.2621	671.0
0.2629	667.0
0.2637	645.0
0.2645	650.0
0.2653	691.0
0.2661	649.0
0.2669	638.0
0.2677	663.0
0.2685	656.0
0.2693	656.0
0.2701	691.0
0.2709	680.0
0.2717	688.0
0.2725	678.0
0.2733	689.0
0.2741	688.0
0.2749	659.0
0.2758	686.0
0.2766	697.0
0.2774	667.0
0.2782	698.0
0.2790	697.0
0.2798	690.0
0.2806	704.0
0.2814	674.0
0.2822	676.0
0.2830	680.0
0.2838	651.0
0.2846	657.0
0.2854	694.0
0.2862	689.0
0.2870	716.0
0.2878	692.0
0.2886	681.0
0.2894	699.0
0.2902	701.0
0.2910	679.0
0.2918	676.0
0.2926	708.0
0.2934	704.0
0.2942	727.0
0.2950	708.0
0.2958	687.0
0.2966	692.0
0.2974	681.0
0.2982	714.0
0.2990	692.0
0.2998	697.0
0.3006	716.0
0.3014	686.0
0.3022	700.0
0.3030	725.0
0.3038	709.0
0.3046	684.0
0.3054	717.0
0.3062	727.0
0.3070	730.0
0.3078	700.0
0.3086	724.0
0.3094	737.0
0.3102	693.0
0.3110	722.0
0.3118	705.0
0.3126	687.0
0.3134	707.0
0.3142	708.0
0.3150	720.0
0.3158	687.0
0.3166	739.0
0.3174	731.0
0.3182	683.0
0.3190	677.0
0.3198	712.0
0.3206	684.0
0.3214	725.0
0.3222	721.0
0.3230	745.0
0.3238	706.0
0.3246	724.0
0.3255	713.0
0.3263	709.0
0.3271	721.0
0.3279	732.0
0.3287	734.0
0.3295	688.0
0.3303	753.0
0.3311	759.0
0.3319	717.0
0.3327	733.0
0.3335	720.0
0.3343	726.0
0.3351	736.0
0.3359	756.0
0.3367	727.0
0.3375	729.0
0.3383	716.0
0.3391	710.0
0.3399	755.0
0.3407	715.0
0.3415	737.0
0.3423	712.0
0.3431	736.0
0.3439	725.0
0.3447	734.0
0.3455	732.0
0.3463	723.0
0.3471	706.0
0.3479	725.0
0.3487	751.0
0.3495	753.0
0.3503	715.0
0.3511	741.0
0.3519	719.0
0.3527	737.0
0.3535	720.0
0.3543	729.0
0.3551	753.0
0.3559	735.0
0.3567	746.0
0.3575	737.0
0.3583	774.0
0.3591	723.0
0.3599	726.0
0.3607	717.0
0.3615	751.0
0.3623	757.0
0.3631	712.0
0.3639	754.0
0.3647	765.0
0.3655	750.0
0.3663	749.0
0.3671	761.0
0.3679	745.0
0.3687	734.0
0.3695	749.0
0.3703	740.0
0.3711	757.0
0.3719	746.0
0.3727	757.0
0.3735	766.0
0.3743	760.0
0.3752	764.0
0.3760	763.0
0.3768	771.0
0.3776	756.0
0.3784	773.0
0.3792	754.0
0.3800	753.0
0.3808	764.0
0.3816	752.0
0.3824	762.0
0.3832	774.0
0.3840	753.0
0.3848	751.0
0.3856	748.0
0.3864	768.0
0.3872	771.0
0.3880	757.0
0.3888	739.0
0.3896	763.0
0.3904	752.0
0.3912	737.0
0.3920	751.0
0.3928	728.0
0.3936	759.0
0.3944	762.0
0.3952	742.0
0.3960	754.0
0.3968	742.0
0.3976	760.0
0.3984	756.0
0.3992	740.0
0.4000	784.0
